duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,0
  (0, 65)	1.0
  (0, 67)	1.0"
0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 12)	1.0
  (0, 75)	1.0"
0,311,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,170,19109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,327,1921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57,255,1.0,0.0,0.02,0.18,0.0,0.0,0.26,0.76,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,15,0.0,0.0,1.0,1.0,0.11,0.07,0.0,255,15,0.06,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 67)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,3,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,20,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 71)	1.0"
0,1647,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21,145,0.67,0.14,0.05,0.03,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 52)	1.0
  (0, 75)	1.0"
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,86,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1,"  (0, 14)	1.0
  (0, 75)	1.0"
0,43,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,170,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,229,0.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 12)	1.0
  (0, 75)	1.0"
0,308,897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,46,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,162,0.64,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 12)	1.0
  (0, 75)	1.0"
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,254,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1,"  (0, 14)	1.0
  (0, 75)	1.0"
0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,245,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 12)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,1.0,1.0,0.0,0.0,1.0,0.0,0.0,77,23,0.22,0.05,0.01,0.09,1.0,0.74,0.0,0.0,1,"  (0, 0)	1.0
  (0, 18)	1.0
  (0, 71)	1.0"
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,4,0.02,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0,"  (0, 14)	1.0
  (0, 75)	1.0"
0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87,87,1.0,0.0,0.01,0.0,0.0,0.0,0.16,0.16,1,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,25,1.0,1.0,0.0,0.0,0.11,0.06,0.0,255,25,0.1,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 71)	1.0"
0,319,269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,107,255,1.0,0.0,0.01,0.08,0.0,0.0,0.57,0.65,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,218,482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,15,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,15,0.06,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 67)	1.0"
0,278,2208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,237,1280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,23,0.0,0.0,0.0,0.0,1.0,0.0,0.17,9,255,1.0,0.0,0.11,0.15,0.0,0.0,0.11,0.82,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,10,1.0,1.0,0.0,0.0,0.07,0.08,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 66)	1.0
  (0, 71)	1.0"
6,0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,79,0.17,1.0,0.17,0.04,0.0,0.01,0.67,0.03,1,"  (0, 0)	1.0
  (0, 52)	1.0
  (0, 75)	1.0"
2601,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.33,0.5,0.0,255,4,0.02,0.45,0.82,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 42)	1.0
  (0, 75)	1.0"
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,"  (0, 0)	1.0
  (0, 42)	1.0
  (0, 70)	1.0"
0,5386,391074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.07,0.0,0.0,0.93,0.5,0.0,0.0,0,"  (0, 0)	1.0
  (0, 58)	1.0
  (0, 72)	1.0"
0,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,188,87,0.29,0.02,0.28,0.02,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 20)	1.0
  (0, 75)	1.0"
0,319,9432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.06,0.06,0.0,0.0,1.0,0.0,0.0,18,255,1.0,0.0,0.06,0.05,0.06,0.01,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,18,1.0,1.0,0.0,0.0,0.09,0.06,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 40)	1.0
  (0, 71)	1.0"
5051,5135678,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,32,1.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 20)	1.0
  (0, 75)	1.0"
0,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,117,0.46,0.04,0.47,0.0,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 20)	1.0
  (0, 75)	1.0"
0,290,483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,155,9618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,74,255,1.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,20,1.0,1.0,0.0,0.0,0.11,0.05,0.0,255,16,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 71)	1.0"
0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,109,84,0.77,0.03,0.73,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 12)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,10,1.0,1.0,0.0,0.0,0.04,0.05,0.0,255,10,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 55)	1.0
  (0, 71)	1.0"
17105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.72,1.0,0.0,0.0,0.0,1.0,1.0,1,"  (0, 0)	1.0
  (0, 42)	1.0
  (0, 70)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,6,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,6,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,"  (0, 0)	1.0
  (0, 27)	1.0
  (0, 67)	1.0"
0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,255,26,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0,"  (0, 62)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,209,1,0.0,0.22,0.2,0.0,0.0,0.0,0.21,1.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 70)	1.0"
0,327,1817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,24,1.0,1.0,0.0,0.0,0.11,0.05,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 71)	1.0"
0,226,673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,16,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,55,69,0.16,0.09,0.16,0.03,0.0,0.01,0.0,0.0,0,"  (0, 0)	1.0
  (0, 20)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,23,1.0,1.0,0.0,0.0,0.08,0.05,0.0,255,23,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 5)	1.0
  (0, 71)	1.0"
0,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,14,1.0,0.0,1.0,0.43,0.0,0.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 20)	1.0
  (0, 75)	1.0"
0,187,21002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,197,1259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,157,11868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,23,0.0,0.0,0.0,0.0,1.0,0.0,0.13,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
297,258,1904,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115,22,0.19,0.05,0.01,0.0,0.01,0.05,0.02,0.09,0,"  (0, 0)	1.0
  (0, 58)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 7)	1.0
  (0, 71)	1.0"
0,228,3420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,325,2762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,183,1947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,39,0.0,0.0,0.0,0.0,1.0,0.0,0.05,255,222,0.87,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,113,0.0,0.0,0.0,0.0,0.75,0.04,0.0,255,147,0.58,0.05,1.0,0.0,0.0,0.0,0.0,0.0,1,"  (0, 1)	1.0
  (0, 47)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,6,1.0,1.0,0.0,0.0,0.05,0.07,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 71)	1.0"
0,43,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,148,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 12)	1.0
  (0, 75)	1.0"
0,46,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,151,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 12)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,18,0.0,0.0,1.0,1.0,0.13,0.07,0.0,255,18,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,"  (0, 0)	1.0
  (0, 39)	1.0
  (0, 67)	1.0"
0,325,3751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,13,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 38)	1.0
  (0, 71)	1.0"
0,215,6603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.44,5,255,1.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,200,1128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,255,1.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,16,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,16,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 4)	1.0
  (0, 71)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1,0.0,0.0,1.0,1.0,0.01,0.06,0.0,255,1,0.0,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 67)	1.0"
0,217,758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,13,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,13,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,"  (0, 0)	1.0
  (0, 30)	1.0
  (0, 67)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,17,1.0,1.0,0.0,0.0,0.15,0.07,0.0,255,10,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 32)	1.0
  (0, 71)	1.0"
0,210,4046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,2,255,1.0,0.0,0.5,0.03,0.0,0.02,0.0,0.02,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
2,10,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.25,0.75,0.0,110,5,0.03,0.06,0.01,0.4,0.01,0.0,0.01,0.0,0,"  (0, 0)	1.0
  (0, 18)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 24)	1.0
  (0, 71)	1.0"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0.0,0.0,0.0,0.0,0.14,0.5,0.0,255,2,0.01,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1,"  (0, 1)	1.0
  (0, 42)	1.0
  (0, 75)	1.0"
0,215,2288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42,176,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,12,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,12,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 58)	1.0
  (0, 71)	1.0"
0,43,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,223,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 12)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,1.0,1.0,0.0,0.0,0.09,0.06,0.0,255,32,0.13,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 71)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,65,169,1.0,0.0,0.02,0.04,0.0,0.0,1.0,1.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 67)	1.0"
0,212,2739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,18,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,0,"  (0, 0)	1.0
  (0, 23)	1.0
  (0, 75)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,5,1.0,1.0,0.0,0.0,0.04,0.05,0.0,255,5,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 71)	1.0"
21866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 70)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,17,1.0,1.0,0.0,0.0,0.14,0.06,0.0,255,4,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 60)	1.0
  (0, 71)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,14,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 71)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,3,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,4,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 19)	1.0
  (0, 71)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,11,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 71)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,20,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 57)	1.0
  (0, 71)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,20,1.0,1.0,0.0,0.0,0.09,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 71)	1.0"
0,44,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,169,0.0,0.0,0.0,0.0,0.99,0.01,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 12)	1.0
  (0, 75)	1.0"
0,33,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.8,255,233,0.91,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 12)	1.0
  (0, 75)	1.0"
0,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174,174,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,"  (0, 1)	1.0
  (0, 42)	1.0
  (0, 75)	1.0"
32244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.81,1.0,0.0,0.0,0.0,1.0,1.0,1,"  (0, 0)	1.0
  (0, 47)	1.0
  (0, 70)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,8,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 5)	1.0
  (0, 71)	1.0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,5,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,"  (0, 0)	1.0
  (0, 60)	1.0
  (0, 71)	1.0"
